Row ID,State,Postal Code,Region,Category,Sub_Category,Sales
4301,Florida,32303,South,Furniture,Furnishings,2.784
4302,Florida,32303,South,Office_Supplies,Paper,8.72
4303,Ohio,44107,East,Office_Supplies,Art,3.912
4304,Texas,75056,Central,Office_Supplies,Envelopes,59.752
4305,Washington,98105,West,Furniture,Furnishings,63.92
4306,Washington,98105,West,Technology,Phones,383.96
4307,California,90032,West,Office_Supplies,Binders,7.752
4308,California,90032,West,Office_Supplies,Binders,33.568
4309,California,90045,West,Technology,Phones,666.344
4310,California,90045,West,Furniture,Tables,573.728
4311,California,90045,West,Office_Supplies,Binders,21.936
4312,California,90045,West,Office_Supplies,Paper,19.44
4313,California,90045,West,Technology,Machines,447.968
4314,New_York,11561,East,Office_Supplies,Appliances,16.78
4315,California,90045,West,Office_Supplies,Art,20.96
4316,California,90045,West,Office_Supplies,Binders,88.752
4317,California,90045,West,Office_Supplies,Storage,304.23
4318,California,94110,West,Office_Supplies,Envelopes,167.86
4319,Virginia,23223,South,Furniture,Furnishings,82.38
4320,New_Mexico,87105,West,Technology,Phones,23.976
4321,New_Mexico,87105,West,Office_Supplies,Storage,33.29
4322,Ohio,44312,East,Office_Supplies,Binders,14.952
4323,Ohio,44312,East,Technology,Phones,323.982
4324,Ohio,44312,East,Office_Supplies,Binders,2.286
4325,Ohio,44312,East,Office_Supplies,Art,14.352
4326,Ohio,44312,East,Technology,Accessories,71.976
4327,New_Jersey,7060,East,Office_Supplies,Art,9.21
4328,New_Jersey,7060,East,Office_Supplies,Paper,18
4329,New_York,10011,East,Office_Supplies,Paper,42.93
4330,Florida,33012,South,Office_Supplies,Paper,15.552
4331,Florida,33012,South,Office_Supplies,Appliances,17.92
4332,Washington,98052,West,Technology,Accessories,19.99
4333,Washington,98052,West,Office_Supplies,Binders,22.92
4334,Florida,32114,South,Technology,Accessories,50.88
4335,Florida,32114,South,Office_Supplies,Envelopes,27.312
4336,Arizona,86442,West,Office_Supplies,Envelopes,7.92
4337,Arizona,86442,West,Furniture,Furnishings,14.368
4338,California,90049,West,Technology,Accessories,107.97
4339,California,90049,West,Office_Supplies,Paper,113.82
4340,Tennessee,37064,South,Office_Supplies,Paper,5.184
4341,Indiana,46368,Central,Office_Supplies,Art,16.28
4342,Virginia,22204,South,Office_Supplies,Storage,544.38
4343,California,94110,West,Office_Supplies,Binders,19.824
4344,California,94110,West,Technology,Phones,657.504
4345,California,94110,West,Technology,Accessories,99.54
4346,California,94110,West,Technology,Accessories,199.96
4347,New_York,10801,East,Furniture,Chairs,631.782
4348,New_York,10801,East,Furniture,Furnishings,60.72
4349,Arizona,85204,West,Office_Supplies,Binders,20.724
4350,Arizona,85204,West,Office_Supplies,Storage,415.872
4351,Ohio,43130,East,Office_Supplies,Storage,16.768
4352,Ohio,43130,East,Technology,Accessories,27.12
4353,California,95207,West,Technology,Phones,95.84
4354,California,95207,West,Office_Supplies,Paper,12.96
4355,North_Carolina,28806,South,Office_Supplies,Binders,19.008
4356,Tennessee,37042,South,Office_Supplies,Binders,1598.058
4357,Tennessee,37042,South,Office_Supplies,Art,36.96
4358,Illinois,60505,Central,Office_Supplies,Paper,10.368
4359,Illinois,60505,Central,Furniture,Furnishings,77.72
4360,Illinois,60505,Central,Furniture,Chairs,520.464
4361,Rhode_Island,2886,East,Office_Supplies,Paper,111.96
4362,Louisiana,70506,South,Technology,Phones,29.16
4363,North_Dakota,58103,Central,Office_Supplies,Art,131.94
4364,North_Dakota,58103,Central,Office_Supplies,Art,25.92
4365,North_Dakota,58103,Central,Office_Supplies,Storage,704.76
4366,North_Dakota,58103,Central,Office_Supplies,Fasteners,7.41
4367,North_Dakota,58103,Central,Office_Supplies,Art,21.5
4368,Illinois,60623,Central,Office_Supplies,Fasteners,10.528
4369,Illinois,60623,Central,Office_Supplies,Paper,20.544
4370,Indiana,46226,Central,Office_Supplies,Binders,104.9
4371,Indiana,46226,Central,Office_Supplies,Art,39.68
4372,Indiana,46226,Central,Office_Supplies,Labels,51.75
4373,Indiana,46514,Central,Office_Supplies,Art,11.68
4374,Indiana,46514,Central,Technology,Accessories,159.75
4375,Ohio,44240,East,Office_Supplies,Appliances,103.968
4376,California,91776,West,Furniture,Furnishings,303.25
4377,California,91776,West,Office_Supplies,Appliances,270.72
4378,California,91776,West,Furniture,Chairs,1487.04
4379,Kentucky,42420,South,Office_Supplies,Envelopes,17.48
4380,Kentucky,42420,South,Office_Supplies,Envelopes,71.88
4381,California,94110,West,Office_Supplies,Art,60.45
4382,California,94110,West,Furniture,Tables,253.176
4383,Illinois,60035,Central,Office_Supplies,Binders,2.88
4384,Illinois,60035,Central,Furniture,Bookcases,384.944
4385,Illinois,60035,Central,Technology,Phones,153.584
4386,Illinois,60035,Central,Furniture,Bookcases,913.43
4387,California,94122,West,Office_Supplies,Appliances,43.92
4388,California,94122,West,Office_Supplies,Binders,25.032
4389,New_York,10035,East,Office_Supplies,Paper,46.76
4390,New_York,10035,East,Furniture,Bookcases,183.968
4391,New_York,10035,East,Technology,Phones,1259.97
4392,New_York,10035,East,Office_Supplies,Art,68.97
4393,Texas,75081,Central,Office_Supplies,Art,70.368
4394,Texas,75081,Central,Technology,Phones,59.96
4395,Ohio,45503,East,Office_Supplies,Storage,25.984
4396,Ohio,45503,East,Office_Supplies,Binders,27.36
4397,California,92024,West,Technology,Phones,361.376
4398,Pennsylvania,19120,East,Furniture,Chairs,172.186
4399,Pennsylvania,19120,East,Furniture,Furnishings,69.008
4400,Maryland,21044,East,Office_Supplies,Envelopes,199.9
4401,Maryland,21044,East,Office_Supplies,Appliances,901.95
4402,Maryland,21044,East,Furniture,Furnishings,971.5
4403,Colorado,80906,West,Office_Supplies,Art,11.328
4404,New_York,10009,East,Office_Supplies,Art,21.24
4405,Pennsylvania,19140,East,Technology,Accessories,34.8
4406,Pennsylvania,19140,East,Office_Supplies,Storage,38.976
4407,Indiana,47201,Central,Office_Supplies,Paper,9.08
4408,Indiana,47201,Central,Office_Supplies,Paper,314.55
4409,Indiana,47201,Central,Office_Supplies,Binders,4.91
4410,California,90004,West,Office_Supplies,Labels,5.78
4411,California,90004,West,Office_Supplies,Art,107.94
4412,New_York,10024,East,Office_Supplies,Paper,19.65
4413,New_York,10024,East,Technology,Phones,617.97
4414,New_York,10024,East,Office_Supplies,Appliances,59.7
4415,Massachusetts,1841,East,Office_Supplies,Binders,387.99
4416,California,94122,West,Technology,Phones,575.92
4417,California,94122,West,Office_Supplies,Fasteners,30.4
4418,Michigan,48205,Central,Office_Supplies,Binders,478.24
4419,Ohio,45011,East,Furniture,Furnishings,190.848
4420,Ohio,43229,East,Office_Supplies,Binders,5.484
4421,Illinois,60610,Central,Office_Supplies,Supplies,40.92
4422,Florida,33063,South,Office_Supplies,Art,15.552
4423,Georgia,30328,South,Office_Supplies,Appliances,17.24
4424,Georgia,30328,South,Furniture,Bookcases,302.94
4425,Georgia,30328,South,Technology,Phones,34.75
4426,Georgia,30328,South,Office_Supplies,Binders,113.94
4427,Georgia,30328,South,Technology,Phones,55.98
4428,New_Mexico,87105,West,Office_Supplies,Paper,27.18
4429,Oklahoma,74133,Central,Furniture,Chairs,1805.88
4430,New_Jersey,7050,East,Office_Supplies,Art,70.95
4431,Kentucky,42420,South,Office_Supplies,Fasteners,20
4432,Kentucky,42420,South,Office_Supplies,Art,7.98
4433,Kentucky,42420,South,Furniture,Furnishings,24.1
4434,Kentucky,42420,South,Office_Supplies,Art,8.75
4435,Kentucky,42420,South,Furniture,Tables,842.94
4436,Illinois,60653,Central,Office_Supplies,Binders,2.182
4437,Illinois,60653,Central,Office_Supplies,Art,27.384
4438,Illinois,60653,Central,Office_Supplies,Appliances,26.406
4439,Texas,77642,Central,Office_Supplies,Paper,10.368
4440,Texas,77642,Central,Office_Supplies,Paper,23.68
4441,Michigan,48185,Central,Technology,Accessories,109.95
4442,Michigan,48185,Central,Office_Supplies,Storage,965.85
4443,Michigan,48185,Central,Office_Supplies,Art,29.2
4444,Michigan,48185,Central,Office_Supplies,Paper,32.4
4445,Indiana,47401,Central,Office_Supplies,Envelopes,78.35
4446,Indiana,47401,Central,Office_Supplies,Paper,31.68
4447,Indiana,47401,Central,Office_Supplies,Binders,29.12
4448,Indiana,47401,Central,Office_Supplies,Storage,169.45
4449,California,90032,West,Furniture,Furnishings,12.56
4450,California,90032,West,Office_Supplies,Paper,6.48
4451,California,90032,West,Office_Supplies,Envelopes,186.69
4452,California,94109,West,Furniture,Furnishings,25.4
4453,California,94109,West,Office_Supplies,Envelopes,43.96
4454,California,94109,West,Furniture,Bookcases,1279.165
4455,California,94109,West,Office_Supplies,Storage,27.92
4456,California,94110,West,Furniture,Chairs,129.568
4457,California,94110,West,Office_Supplies,Binders,6.368
4458,California,95123,West,Office_Supplies,Paper,244.55
4459,Colorado,80219,West,Office_Supplies,Supplies,1332.496
4460,Colorado,80013,West,Furniture,Furnishings,32.776
4461,Colorado,80013,West,Office_Supplies,Storage,147.184
4462,Colorado,80013,West,Technology,Accessories,54.384
4463,Colorado,80013,West,Office_Supplies,Binders,76.776
4464,Colorado,80013,West,Office_Supplies,Paper,14.352
4465,Colorado,80013,West,Office_Supplies,Appliances,209.792
4466,Idaho,83704,West,Office_Supplies,Binders,3.304
4467,New_York,10035,East,Office_Supplies,Art,16.38
4468,New_York,10035,East,Office_Supplies,Envelopes,167.96
4469,New_York,10035,East,Furniture,Bookcases,321.568
4470,New_York,10035,East,Office_Supplies,Paper,12.96
4471,Pennsylvania,19140,East,Furniture,Chairs,128.058
4472,Ohio,44060,East,Furniture,Chairs,63.686
4473,Ohio,44060,East,Technology,Accessories,239.976
4474,Ohio,44060,East,Furniture,Tables,344.22
4475,Ohio,44060,East,Office_Supplies,Paper,15.552
4476,Ohio,44060,East,Furniture,Furnishings,21.248
4477,Ohio,44060,East,Office_Supplies,Paper,8.448
4478,Oklahoma,73505,Central,Office_Supplies,Storage,333.09
4479,Oklahoma,73505,Central,Furniture,Tables,248.98
4480,New_York,10024,East,Office_Supplies,Paper,24.9
4481,California,90049,West,Office_Supplies,Fasteners,15.26
4482,California,90049,West,Office_Supplies,Appliances,43.32
4483,California,90049,West,Office_Supplies,Binders,43.584
4484,California,90049,West,Office_Supplies,Paper,116.28
4485,California,90049,West,Office_Supplies,Binders,9.296
4486,California,90049,West,Office_Supplies,Paper,19.44
4487,California,90049,West,Office_Supplies,Paper,314.55
4488,Texas,77036,Central,Office_Supplies,Binders,16.27
4489,Texas,77036,Central,Office_Supplies,Supplies,69.12
4490,Texas,77036,Central,Office_Supplies,Binders,4.47
4491,California,90032,West,Furniture,Tables,418.296
4492,Ohio,43229,East,Technology,Copiers,659.988
4493,Ohio,43229,East,Furniture,Furnishings,8.128
4494,Ohio,43229,East,Office_Supplies,Paper,36.288
4495,Ohio,43229,East,Furniture,Chairs,909.72
4496,California,90032,West,Furniture,Bookcases,917.9235
4497,California,90032,West,Office_Supplies,Paper,38.88
4498,Pennsylvania,19140,East,Office_Supplies,Binders,631.176
4499,California,94110,West,Office_Supplies,Paper,12.96
4500,California,93309,West,Office_Supplies,Paper,12.96
4501,California,93309,West,Office_Supplies,Binders,23.2
4502,Texas,77095,Central,Office_Supplies,Paper,25.92
4503,Texas,77095,Central,Office_Supplies,Fasteners,21.312
4504,California,90045,West,Technology,Phones,173.656
4505,California,90045,West,Office_Supplies,Appliances,361.96
4506,California,90045,West,Technology,Accessories,62.85
4507,California,90045,West,Technology,Phones,818.376
4508,California,90045,West,Office_Supplies,Storage,20.34
4509,California,90045,West,Furniture,Furnishings,23.99
4510,California,90036,West,Furniture,Tables,171.288
4511,Missouri,65807,Central,Furniture,Furnishings,37.3
4512,Missouri,65807,Central,Office_Supplies,Binders,81.96
4513,Arizona,85023,West,Office_Supplies,Binders,54.792
4514,Texas,77070,Central,Office_Supplies,Storage,10.784
4515,Virginia,23666,South,Furniture,Chairs,290.98
4516,Oklahoma,74133,Central,Office_Supplies,Art,36.44
4517,Washington,98105,West,Office_Supplies,Paper,21.4
4518,Washington,98105,West,Office_Supplies,Binders,48.664
4519,California,94109,West,Office_Supplies,Art,16.56
4520,Florida,32216,South,Office_Supplies,Storage,1347.52
4521,Indiana,47374,Central,Technology,Accessories,62.31
4522,Indiana,47374,Central,Furniture,Furnishings,20.32
4523,Colorado,80027,West,Office_Supplies,Fasteners,9.432
4524,New_York,10024,East,Office_Supplies,Labels,34.86
4525,New_York,10024,East,Furniture,Furnishings,89.34
4526,New_York,13440,East,Technology,Phones,269.98
4527,New_York,13440,East,Office_Supplies,Paper,99.9
4528,New_York,13440,East,Furniture,Furnishings,39.08
4529,Ohio,43302,East,Technology,Accessories,116.832
4530,Texas,77041,Central,Office_Supplies,Binders,2.296
4531,New_York,10009,East,Furniture,Chairs,408.006
4532,New_York,10009,East,Office_Supplies,Storage,40.44
4533,California,95336,West,Furniture,Chairs,122.352
4534,California,95336,West,Office_Supplies,Envelopes,15.28
4535,California,90004,West,Office_Supplies,Paper,11.96
4536,Washington,98115,West,Furniture,Furnishings,15.84
4537,Washington,98115,West,Office_Supplies,Binders,86.376
4538,Washington,98115,West,Office_Supplies,Art,18.24
4539,Washington,98115,West,Office_Supplies,Art,13.12
4540,Rhode_Island,2908,East,Technology,Phones,105.98
4541,Rhode_Island,2908,East,Furniture,Tables,493.92
4542,Illinois,60653,Central,Office_Supplies,Binders,5.936
4543,Oklahoma,73120,Central,Office_Supplies,Envelopes,325.86
4544,Illinois,60610,Central,Furniture,Chairs,383.607
4545,Illinois,60610,Central,Technology,Phones,148.48
4546,Illinois,60610,Central,Technology,Phones,537.544
4547,Illinois,60610,Central,Office_Supplies,Binders,1.928
4548,Illinois,60610,Central,Office_Supplies,Art,6.912
4549,Illinois,60610,Central,Furniture,Furnishings,7.76
4550,Illinois,60610,Central,Technology,Phones,659.168
4551,Connecticut,6040,East,Office_Supplies,Labels,5.76
4552,California,90049,West,Furniture,Tables,351.216
4553,California,94122,West,Furniture,Chairs,230.28
4554,California,94122,West,Office_Supplies,Paper,12.84
4555,Wisconsin,54601,Central,Office_Supplies,Binders,56.82
4556,South_Carolina,29501,South,Office_Supplies,Fasteners,31.56
4557,South_Carolina,29501,South,Office_Supplies,Storage,27.92
4558,Arizona,85301,West,Office_Supplies,Binders,8.559
4559,Texas,79907,Central,Office_Supplies,Envelopes,49.568
4560,Texas,78207,Central,Furniture,Chairs,127.869
4561,California,90049,West,Office_Supplies,Envelopes,271.44
4562,California,90049,West,Technology,Phones,110.352
4563,California,90049,West,Furniture,Furnishings,36.4
4564,Florida,33023,South,Furniture,Chairs,419.136
4565,Arizona,85204,West,Office_Supplies,Storage,100.704
4566,North_Carolina,28314,South,Office_Supplies,Appliances,45.216
4567,North_Carolina,28314,South,Office_Supplies,Binders,28.782
4568,North_Carolina,28314,South,Office_Supplies,Paper,24.448
4569,Texas,77095,Central,Office_Supplies,Binders,10.476
4570,California,95123,West,Furniture,Furnishings,76.14
4571,Kansas,67212,Central,Office_Supplies,Art,21.24
4572,Kansas,67212,Central,Office_Supplies,Binders,127.96
4573,California,90036,West,Technology,Copiers,479.984
4574,Michigan,49201,Central,Technology,Phones,657.93
4575,Michigan,49201,Central,Furniture,Furnishings,33.48
4576,Michigan,49201,Central,Office_Supplies,Art,13.9
4577,Michigan,49201,Central,Office_Supplies,Storage,26.86
4578,Idaho,83501,West,Office_Supplies,Binders,9.584
4579,Virginia,23666,South,Office_Supplies,Binders,113.1
4580,New_York,10035,East,Office_Supplies,Paper,65.78
4581,Mississippi,39401,South,Technology,Accessories,239.7
4582,Pennsylvania,19140,East,Furniture,Furnishings,25.632
4583,Pennsylvania,19140,East,Office_Supplies,Labels,23.616
4584,California,90045,West,Office_Supplies,Art,8.26
4585,California,94526,West,Office_Supplies,Envelopes,76.58
4586,California,94526,West,Office_Supplies,Art,8.8
4587,California,94526,West,Office_Supplies,Binders,590.352
4588,California,94526,West,Office_Supplies,Fasteners,5.58
4589,California,94526,West,Furniture,Furnishings,25.02
4590,California,94526,West,Office_Supplies,Storage,452.55
4591,California,90004,West,Office_Supplies,Supplies,17.76
4592,California,90004,West,Technology,Phones,302.384
4593,California,90004,West,Furniture,Chairs,146.352
4594,California,90004,West,Office_Supplies,Appliances,7.9
4595,California,90004,West,Furniture,Tables,902.712
4596,California,90004,West,Office_Supplies,Art,53.97
4597,District_of_Columbia,20016,East,Office_Supplies,Art,33.92
4598,Wisconsin,53209,Central,Office_Supplies,Supplies,21.81
4599,Wisconsin,53209,Central,Office_Supplies,Appliances,91.6
4600,Maryland,21215,East,Furniture,Chairs,150.98
4601,Maryland,21215,East,Office_Supplies,Envelopes,137.25
4602,Maryland,21215,East,Office_Supplies,Fasteners,11.52
4603,North_Carolina,28540,South,Office_Supplies,Paper,18.272
4604,North_Carolina,28540,South,Office_Supplies,Paper,153.728
4605,North_Carolina,28540,South,Office_Supplies,Envelopes,12.224
4606,North_Carolina,28540,South,Technology,Accessories,167.944
4607,New_York,14609,East,Technology,Phones,45.99
4608,New_York,14609,East,Office_Supplies,Storage,535.41
4609,New_York,14609,East,Office_Supplies,Binders,6.096
4610,New_York,14609,East,Office_Supplies,Paper,45.36
4611,California,92054,West,Furniture,Furnishings,47.12
4612,Mississippi,39503,South,Office_Supplies,Binders,31.36
4613,Florida,32216,South,Office_Supplies,Art,47.616
4614,Florida,32216,South,Office_Supplies,Paper,23.48
4615,Texas,77070,Central,Office_Supplies,Appliances,62.79
4616,Texas,77070,Central,Office_Supplies,Fasteners,28.44
4617,Texas,77095,Central,Technology,Accessories,134.376
4618,Massachusetts,2149,East,Technology,Phones,589.9
4619,Massachusetts,2149,East,Furniture,Chairs,542.94
4620,California,90049,West,Technology,Copiers,2879.952
4621,California,90049,West,Office_Supplies,Binders,90.48
4622,Delaware,19805,East,Office_Supplies,Storage,77.55
4623,Tennessee,38401,South,Office_Supplies,Supplies,8.832
4624,Tennessee,38401,South,Office_Supplies,Paper,177.536
4625,Tennessee,38401,South,Office_Supplies,Storage,258.48
4626,Tennessee,38401,South,Furniture,Furnishings,14.136
4627,New_York,10011,East,Office_Supplies,Storage,77.55
4628,New_York,10011,East,Office_Supplies,Storage,24.88
4629,New_York,10011,East,Office_Supplies,Art,140.75
4630,New_York,10011,East,Office_Supplies,Storage,36.63
4631,Michigan,48858,Central,Furniture,Furnishings,17.14
4632,California,94122,West,Office_Supplies,Labels,51.75
4633,California,94122,West,Furniture,Furnishings,123.96
4634,California,94122,West,Furniture,Bookcases,586.398
4635,California,94122,West,Office_Supplies,Storage,80.98
4636,California,94122,West,Office_Supplies,Storage,242.94
4637,California,90045,West,Office_Supplies,Art,123.92
4638,California,90045,West,Office_Supplies,Art,12.39
4639,California,90045,West,Office_Supplies,Art,47.3
4640,Virginia,23602,South,Technology,Copiers,1599.92
4641,Virginia,23602,South,Office_Supplies,Envelopes,11.09
4642,Colorado,80525,West,Office_Supplies,Binders,3.168
4643,Colorado,80525,West,Furniture,Chairs,579.136
4644,Washington,98105,West,Office_Supplies,Binders,6.368
4645,Washington,98105,West,Technology,Machines,558.4
4646,New_York,10011,East,Furniture,Chairs,145.764
4647,Virginia,23223,South,Office_Supplies,Paper,13.62
4648,New_York,10009,East,Furniture,Chairs,434.646
4649,Washington,98103,West,Office_Supplies,Paper,440.19
4650,Washington,98103,West,Office_Supplies,Supplies,64.4
4651,California,94110,West,Office_Supplies,Paper,244.55
4652,California,94110,West,Office_Supplies,Paper,195.76
4653,New_Jersey,8861,East,Office_Supplies,Paper,11.76
4654,New_Jersey,8861,East,Office_Supplies,Storage,166.45
4655,California,94110,West,Office_Supplies,Fasteners,2.88
4656,Illinois,61032,Central,Office_Supplies,Storage,45.248
4657,Pennsylvania,19140,East,Office_Supplies,Art,59.904
4658,Pennsylvania,19140,East,Office_Supplies,Appliances,23.696
4659,Pennsylvania,19140,East,Office_Supplies,Paper,7.968
4660,Pennsylvania,19140,East,Office_Supplies,Appliances,18.2
4661,Pennsylvania,19140,East,Technology,Accessories,27.552
4662,Pennsylvania,19140,East,Furniture,Chairs,844.116
4663,Pennsylvania,19140,East,Office_Supplies,Storage,76.752
4664,Florida,32216,South,Office_Supplies,Labels,3
4665,Florida,33024,South,Office_Supplies,Binders,7.506
4666,Florida,33024,South,Office_Supplies,Labels,16.56
4667,Washington,98115,West,Furniture,Furnishings,79.92
4668,Washington,98115,West,Technology,Accessories,69.98
4669,Texas,76106,Central,Office_Supplies,Binders,11.06
4670,Texas,76106,Central,Furniture,Bookcases,623.4648
4671,Texas,76106,Central,Office_Supplies,Storage,772.68
4672,Michigan,48205,Central,Office_Supplies,Appliances,283.14
4673,Michigan,48205,Central,Technology,Phones,635.96
4674,Michigan,48205,Central,Technology,Phones,118.99
4675,Michigan,48205,Central,Furniture,Furnishings,272.94
4676,Pennsylvania,19120,East,Furniture,Furnishings,15.008
4677,Utah,84321,West,Office_Supplies,Binders,33.088
4678,Utah,84321,West,Office_Supplies,Storage,80.98
4679,Utah,84321,West,Technology,Accessories,82.8
4680,Utah,84321,West,Office_Supplies,Storage,21.36
4681,Utah,84321,West,Office_Supplies,Binders,62.048
4682,New_York,13021,East,Office_Supplies,Fasteners,29.61
4683,North_Carolina,27604,South,Technology,Phones,863.928
4684,Pennsylvania,19120,East,Furniture,Tables,241.92
4685,Pennsylvania,19120,East,Furniture,Bookcases,163.88
4686,Pennsylvania,19120,East,Office_Supplies,Binders,3.486
4687,Pennsylvania,19120,East,Office_Supplies,Fasteners,10.584
4688,Indiana,47374,Central,Technology,Phones,440.91
4689,Pennsylvania,17602,East,Office_Supplies,Binders,5.715
4690,Arizona,85705,West,Furniture,Furnishings,51.968
4691,Arizona,85705,West,Technology,Accessories,71.976
4692,Arizona,85705,West,Furniture,Chairs,242.352
4693,Arizona,85705,West,Office_Supplies,Paper,221.92
4694,Arizona,85705,West,Office_Supplies,Paper,8.448
4695,Michigan,48205,Central,Office_Supplies,Binders,29.52
4696,Michigan,48205,Central,Furniture,Chairs,302.94
4697,Michigan,48205,Central,Furniture,Chairs,142.36
4698,Michigan,48205,Central,Furniture,Chairs,546.66
4699,Michigan,48205,Central,Furniture,Furnishings,212.13
4700,Texas,78745,Central,Office_Supplies,Art,5.248
4701,Texas,78745,Central,Office_Supplies,Storage,74.416
4702,Texas,78745,Central,Office_Supplies,Paper,6.848
4703,Texas,78745,Central,Furniture,Furnishings,7.996
4704,Texas,77095,Central,Office_Supplies,Appliances,8.712
4705,Connecticut,6708,East,Office_Supplies,Supplies,65.17
4706,Connecticut,6708,East,Office_Supplies,Labels,14.62
4707,Connecticut,6708,East,Furniture,Furnishings,173.24
4708,California,90049,West,Office_Supplies,Binders,895.92
4709,California,90049,West,Office_Supplies,Storage,130.71
4710,California,90049,West,Office_Supplies,Art,11.68
4711,California,90049,West,Technology,Accessories,62.31
4712,Pennsylvania,19120,East,Office_Supplies,Binders,0.852
4713,Texas,77340,Central,Office_Supplies,Paper,36.288
4714,Texas,77340,Central,Furniture,Furnishings,56.568
4715,Oregon,97206,West,Technology,Phones,344.704
4716,Colorado,80027,West,Technology,Phones,201.584
4717,Washington,98115,West,Furniture,Tables,521.96
4718,Maryland,21215,East,Office_Supplies,Art,8.22
4719,California,94109,West,Office_Supplies,Paper,45.36
4720,California,90004,West,Office_Supplies,Storage,947.17
4721,California,90004,West,Office_Supplies,Paper,61.96
4722,Illinois,60505,Central,Furniture,Tables,268.935
4723,Washington,98103,West,Office_Supplies,Art,7.58
4724,Georgia,30605,South,Office_Supplies,Labels,14.73
4725,Florida,32712,South,Office_Supplies,Binders,9.888
4726,Florida,32712,South,Office_Supplies,Appliances,671.544
4727,New_York,10009,East,Office_Supplies,Storage,1117.92
4728,New_York,10009,East,Furniture,Bookcases,275.952
4729,California,94110,West,Office_Supplies,Binders,123.144
4730,Texas,75217,Central,Technology,Accessories,15.576
4731,California,92105,West,Office_Supplies,Paper,212.64
4732,California,92105,West,Office_Supplies,Paper,9.87
4733,California,92105,West,Technology,Accessories,53.25
4734,California,92105,West,Furniture,Furnishings,19.92
4735,New_York,10035,East,Furniture,Chairs,658.746
4736,Maine,4240,East,Office_Supplies,Binders,8.26
4737,Maine,4240,East,Office_Supplies,Binders,29.84
4738,Maine,4240,East,Technology,Accessories,67.98
4739,California,90805,West,Office_Supplies,Labels,61.06
4740,California,90805,West,Furniture,Tables,35.544
4741,Washington,98115,West,Office_Supplies,Labels,9.96
4742,Washington,98115,West,Office_Supplies,Art,9.21
4743,Washington,98115,West,Office_Supplies,Supplies,27.93
4744,Minnesota,55901,Central,Office_Supplies,Fasteners,7.9
4745,Minnesota,55901,Central,Office_Supplies,Storage,221.16
4746,Minnesota,55901,Central,Office_Supplies,Binders,127.96
4747,Minnesota,55901,Central,Office_Supplies,Binders,18.69
4748,California,94110,West,Office_Supplies,Supplies,25.35
4749,California,94110,West,Furniture,Furnishings,35.28
4750,Washington,98103,West,Office_Supplies,Paper,33.4
4751,Washington,99207,West,Technology,Machines,837.6
4752,Tennessee,37064,South,Technology,Phones,40.68
4753,Tennessee,38301,South,Furniture,Chairs,209.568
4754,Texas,78745,Central,Technology,Accessories,22.368
4755,Florida,33024,South,Office_Supplies,Binders,3.882
4756,Florida,33024,South,Office_Supplies,Paper,115.296
4757,Pennsylvania,19143,East,Office_Supplies,Binders,1.908
4758,Illinois,61832,Central,Office_Supplies,Binders,43.372
4759,New_York,10009,East,Technology,Phones,783.96
4760,New_York,10009,East,Office_Supplies,Binders,48.896
4761,New_York,10009,East,Office_Supplies,Binders,7.856
4762,Ohio,43229,East,Office_Supplies,Labels,5.904
4763,Ohio,43229,East,Office_Supplies,Supplies,13.712
4764,California,91911,West,Office_Supplies,Envelopes,182.94
4765,California,94110,West,Office_Supplies,Art,27.76
4766,New_York,10009,East,Office_Supplies,Art,25.99
4767,Texas,78207,Central,Technology,Accessories,113.52
4768,Texas,78207,Central,Technology,Phones,359.88
4769,North_Carolina,28540,South,Office_Supplies,Paper,25.344
4770,California,94109,West,Office_Supplies,Binders,11.952
4771,California,94109,West,Office_Supplies,Supplies,6.24
4772,Arizona,85323,West,Technology,Phones,742.336
4773,Illinois,60610,Central,Furniture,Furnishings,6.464
4774,Illinois,60610,Central,Office_Supplies,Labels,11.52
4775,Illinois,60610,Central,Technology,Phones,222.384
4776,California,92025,West,Office_Supplies,Art,23.36
4777,New_York,11561,East,Office_Supplies,Labels,8.67
4778,New_York,11561,East,Office_Supplies,Supplies,25.71
4779,Delaware,19711,East,Office_Supplies,Appliances,100.94
4780,New_York,14215,East,Furniture,Chairs,63.882
4781,Texas,77070,Central,Furniture,Chairs,683.144
4782,Texas,77070,Central,Office_Supplies,Binders,1.476
4783,Texas,77070,Central,Office_Supplies,Supplies,40.712
4784,Kansas,67212,Central,Office_Supplies,Paper,279.9
4785,Colorado,80906,West,Office_Supplies,Art,13.12
4786,Colorado,80906,West,Furniture,Bookcases,69.576
4787,Colorado,80906,West,Office_Supplies,Art,4.224
4788,Colorado,80906,West,Technology,Accessories,58.08
4789,Colorado,80906,West,Furniture,Furnishings,52.416
4790,Colorado,80906,West,Furniture,Furnishings,54.92
4791,Colorado,80906,West,Furniture,Tables,364.95
4792,Colorado,80906,West,Office_Supplies,Paper,85.056
4793,Colorado,80906,West,Office_Supplies,Paper,27.696
4794,New_York,10011,East,Office_Supplies,Paper,24.96
4795,California,90036,West,Furniture,Furnishings,43.13
4796,Georgia,30062,South,Office_Supplies,Binders,5.64
4797,Florida,32216,South,Office_Supplies,Binders,57.582
4798,Florida,32216,South,Office_Supplies,Paper,31.104
4799,Florida,32216,South,Furniture,Furnishings,30.192
4800,Florida,32216,South,Technology,Phones,43.6
4801,Florida,32216,South,Office_Supplies,Art,4.768
